project_id,completed_year,latitude,longitude,basin,project_source,project_cost,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,action_fishpass_culvimp,action_fishpass_culvinst,action_fishpass_culvrem,action_fishpass_culvimp_count,action_fishpass_culvinst_count,action_fishpass_culvrem_count,n_culverts,n_culverts_fromcount,cost_per_culvert,dist_max,dist_mean
REO - R_8402281074142,1998,44.390339,-119.718252,JOHN DAY,REO,5000,1,1,1,1,1,7461.684328682871,TRUE,1,0,0,1,0,0,1,0,7461.684328682871,0,0
REO - R_840901074138,1998,44.389132,-119.717502,JOHN DAY,REO,5000,1,1,1,1,1,7461.684328682871,TRUE,1,0,0,1,0,0,1,0,7461.684328682871,0,0
REO - R_90231410956175,1999,44.480714999999996,-120.700851,DESCHUTES,REO,33000,1,1,1,1,1,48546.60808873117,TRUE,1,0,0,1,0,0,1,0,48546.60808873117,0,0
REO - R_911,2003,44.329767,-123.631757,NORTHERN OREGON COASTAL,REO,72283,1,1,1,1,1,98368.48476699252,TRUE,1,0,0,1,0,0,1,0,98368.48476699252,0,0
REO - R_91122210921502,1998,44.533419,-120.45555,JOHN DAY,REO,8000,1,1,1,1,1,11938.694925892592,TRUE,1,0,0,1,0,0,1,0,11938.694925892592,0,0
REO - R_912,2003,44.914773,-123.697281,NORTHERN OREGON COASTAL,REO,62000,1,1,1,1,1,84374.55633487177,TRUE,1,0,0,1,0,0,1,0,84374.55633487177,0,0
REO - R_9132031095667,1999,44.536807,-120.703662,DESCHUTES,REO,55000,1,1,1,1,1,80911.01348121862,TRUE,1,0,0,1,0,0,1,0,80911.01348121862,0,0
REO - R_9134961094109,1999,44.542339,-120.595142,DESCHUTES,REO,32000,1,1,1,1,1,47075.49875270901,TRUE,1,0,0,1,0,0,1,0,47075.49875270901,0,0
REO - R_915,2003,44.455894,-123.702101,NORTHERN OREGON COASTAL,REO,132602,1,1,1,1,1,180455.40192123654,TRUE,1,0,0,1,0,0,1,0,180455.40192123654,0,0
REO - R_91515310955129,1999,44.547005,-120.697747,DESCHUTES,REO,55000,1,1,1,1,1,80911.01348121862,TRUE,1,0,0,1,0,0,1,0,80911.01348121862,0,0
REO - R_91530210948492,1999,44.549592,-120.651601,DESCHUTES,REO,55000,1,1,1,1,1,80911.01348121862,TRUE,1,0,0,1,0,0,1,0,80911.01348121862,0,0
REO - R_9165410951365,1999,44.551755,-120.67202,DESCHUTES,REO,55000,1,1,1,1,1,80911.01348121862,TRUE,1,0,0,1,0,0,1,0,80911.01348121862,0,0
REO - R_918,2003,45.838741,-122.975583,WILLAMETTE,REO,1130,1,1,1,1,1,1537.7943332000823,TRUE,1,0,0,1,0,0,1,0,1537.7943332000823,0,0
REO - R_921,2003,45.291558,-123.584166,NORTHERN OREGON COASTAL,REO,47301,1,1,1,1,1,64370.98208380273,TRUE,1,0,0,1,0,0,1,0,64370.98208380273,0,0
REO - R_93,2002,42.66508,-123.105965,SOUTHERN OREGON COASTAL,REO,59000,1,1,1,1,1,81778.37274291954,TRUE,1,0,0,1,0,0,1,0,81778.37274291954,0,0
REO - R_944,2003,44.815234000000004,-118.67989,JOHN DAY,REO,156000,2,2,1,1,1,212297.27077806444,TRUE,1,0,0,2,0,0,2,0,106148.63538903222,1383.2832149949882,691.6416074974941
REO - R_957,2003,44.398542,-122.347462,WILLAMETTE,REO,725000,1,1,1,1,1,986637.9571416457,TRUE,1,0,0,1,0,0,1,0,986637.9571416457,0,0
REO - R_984,2003,43.972862,-122.55460366666667,WILLAMETTE,REO,25000,3,3,1,1,1,34021.998522125716,TRUE,1,0,0,3,0,0,3,0,11340.666174041906,1591.3545220455967,717.1901664181372
REO - R_DELETE ME,2012,43.09165352,-122.6902986,SOUTHERN OREGON COASTAL,REO,NA,1,1,1,2,1,NA,FALSE,1,0,0,2,0,0,1,0,NA,0,0
REO - R_FSR464800DEEPDITCHLOCATIONS,2007,42.85021427,-121.4346657,KLAMATH,REO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
REO - R_RD 024 HORSE CANYON CUL 2009 RAC,2010,42.25817098,-121.2254353,KLAMATH,REO,99000,1,1,1,1,1,115724.00481755963,TRUE,1,0,0,1,0,0,1,0,115724.00481755963,0,0
SRFBD - WA_01-1225,2005,46.587006,-123.632562,WASHINGTON COASTAL,SRFBD,214420,1,1,1,0,0,275564.15410442743,TRUE,1,0,0,1,0,0,1,0,275564.15410442743,0,0
SRFBD - WA_01-1251,2002,47.145928,-123.055315,NA,SRFBD,22100,1,1,1,0,0,30632.23792573766,TRUE,1,0,0,1,0,0,1,0,30632.23792573766,0,0
SRFBD - WA_02-1602,2007,47.557242,-124.279891,WASHINGTON COASTAL,SRFBD,140000,1,1,1,0,0,170063.30927472762,TRUE,1,0,0,1,0,0,1,0,170063.30927472762,0,0
SRFBD - WA_05-1523,2006,47.26563,-123.43216,WASHINGTON COASTAL,SRFBD,260000,1,1,1,0,0,324313.8332569985,TRUE,1,0,0,1,0,0,1,0,324313.8332569985,0,0
SRFBD - WA_06-1712 R,2012,48.36726375,-120.0049219,UPPER COLUMBIA,SRFBD,203008.7,1,2,2,0,0,228066.88459005737,TRUE,1,1,0,1,1,0,2,0,114033.44229502868,0,0
SRFBD - WA_10-1195 R,2012,48.15245025,-123.7762123,PUGET SOUND,SRFBD,163060.44,1,2,2,0,0,183187.64935041688,TRUE,1,1,0,1,1,0,2,0,91593.82467520844,0,0
SRFBD - WA_10-1557 R,2012,47.2684528,-124.1730406,WASHINGTON COASTAL,SRFBD,36383.8,1,1,1,0,0,40874.79953099414,TRUE,0,0,1,0,0,1,1,0,40874.79953099414,0,0
SRFBD - WA_10-1743 R,2012,47.3633252,-124.0493034,WASHINGTON COASTAL,SRFBD,25624,1,1,1,0,0,28786.87391592395,TRUE,0,0,1,0,0,1,1,0,28786.87391592395,0,0
SRFBD - WA_10-1767 R,2015,47.55759754,-124.2792991,WASHINGTON COASTAL,SRFBD,967952.76,1,2,2,0,0,1038449.4078137429,TRUE,1,1,0,1,1,0,2,0,519224.70390687144,0,0
SRFBD - WA_10-1776 R,2013,47.21749927,-123.1676034,PUGET SOUND,SRFBD,608241.12,1,2,2,0,0,671549.7244804363,TRUE,1,1,0,1,1,0,2,0,335774.86224021815,0,0
SRFBD - WA_11-1250 R,2014,46.88068933,-123.2549544,WASHINGTON COASTAL,SRFBD,369741.12,1,2,2,0,0,400815.9323284016,TRUE,1,1,0,1,1,0,2,0,200407.9661642008,0,0
SRFBD - WA_11-1261 R,2015,47.31539427,-123.6251031,WASHINGTON COASTAL,SRFBD,249738.06,1,1,1,0,0,267926.6501761439,TRUE,0,0,1,0,0,1,1,0,267926.6501761439,0,0
SRFBD - WA_11-1347 R,2014,47.76567839,-120.8020556,UPPER COLUMBIA,SRFBD,193829,1,2,2,0,0,210119.3163132133,TRUE,1,1,0,1,1,0,2,0,105059.65815660665,0,0
SRFBD - WA_11-1597 R,2013,46.41489866,-123.8924353,WASHINGTON COASTAL,SRFBD,244075,1,1,1,0,0,269479.4771563003,TRUE,0,0,1,0,0,1,1,0,269479.4771563003,0,0
SRFBD - WA_12-1068 R,2015,47.05952817,-124.003991,WASHINGTON COASTAL,SRFBD,808125.1,1,2,2,0,0,866981.3922886295,TRUE,1,1,0,1,1,0,2,0,433490.6961443148,0,0
SRFBD - WA_1814,2007,45.42,-116.36,SALMON,SRFBD,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
SRFBD - WA_1825,2006,45.5495,-121.3098,MIDDLE COLUMBIA,SRFBD,51540,1,1,1,1,1,64288.980638714245,TRUE,0,0,1,0,0,1,1,0,64288.980638714245,0,0
SRFBD - WA_2388,2008,45.4284,-122.3753,WILLAMETTE,SRFBD,65291,1,1,1,1,1,77792.11753257945,TRUE,1,0,0,1,0,0,1,0,77792.11753257945,0,0
SRFBD - WA_2419,2009,45.3275,-122.2257,WILLAMETTE,SRFBD,188000,1,1,1,1,1,222312.46990218706,TRUE,0,0,1,0,0,1,1,0,222312.46990218706,0,0
SRFBD - WA_2433,2008,44.8084,-118.4251,JOHN DAY,SRFBD,72500,1,1,1,1,1,86381.40817435802,TRUE,0,0,1,0,0,1,1,0,86381.40817435802,0,0
SRFBD - WA_2453,2008,45.9296,-123.928,NORTHERN OREGON COASTAL,SRFBD,85257,1,1,1,1,1,101580.96160994816,TRUE,1,0,0,1,0,0,1,0,101580.96160994816,0,0
SRFBD - WA_2533,2012,45.8086,-121.9076,MIDDLE COLUMBIA,SRFBD,59681,1,1,1,0,0,67047.66711583895,TRUE,1,0,0,1,0,0,1,0,67047.66711583895,0,0
SRFBD - WA_2655,2009,48.0593,-123.0457,PUGET SOUND,SRFBD,160000,1,1,1,1,1,189202.10204441453,TRUE,1,0,0,1,0,0,1,0,189202.10204441453,0,0
SRFBD - WA_2686,2009,45.0109,-118.8961,JOHN DAY,SRFBD,192500,1,1,1,1,1,227633.77902218624,TRUE,1,0,0,1,0,0,1,0,227633.77902218624,0,0
SRFBD - WA_2918,2010,45.9293,-123.8587,NORTHERN OREGON COASTAL,SRFBD,40865,1,1,1,1,1,47768.297544137116,TRUE,0,0,1,0,0,1,1,0,47768.297544137116,0,0
SRFBD - WA_2996,2011,45.8545,-122.938,WILLAMETTE,SRFBD,66225,1,1,1,1,1,75827.65115514662,TRUE,1,0,0,1,0,0,1,0,75827.65115514662,0,0
SRFBD - WA_3049,2011,45.0551,-120.376,JOHN DAY,SRFBD,463802,1,1,1,1,1,531053.4731756785,TRUE,1,0,0,1,0,0,1,0,531053.4731756785,0,0
WARCO_RCO_00-1033 R,2005,46.20422882,-123.3833135,LOWER COLUMBIA,WA RCO,57324.37,1,1,1,2,2,73671.02662353893,TRUE,1,0,0,2,0,0,1,1,73671.02662353893,0,0
WARCO_RCO_00-1116 R,2004,48.74338327,-122.1220109,PUGET SOUND,WA RCO,219786,1,1,1,3,3,291262.5342031071,TRUE,1,0,0,3,0,0,2,1,145631.26710155356,0,0
WARCO_RCO_00-1145 R,2005,47.3182697,-122.9898211,PUGET SOUND,WA RCO,56516.35,1,1,1,2,2,72632.5910867445,TRUE,1,0,0,2,0,0,1,1,72632.5910867445,0,0
WARCO_RCO_00-1750 R,2006,47.60495353,-120.6486173,UPPER COLUMBIA,WA RCO,1618.57,1,1,1,0,0,2018.9409272876158,TRUE,1,0,0,1,0,0,1,0,2018.9409272876158,0,0
WARCO_RCO_00-1768 R,2003,48.25608953,-122.0947283,PUGET SOUND,WA RCO,250000,1,1,1,2,2,340219.98522125714,TRUE,1,0,0,2,0,0,1,1,340219.98522125714,0,0
WARCO_RCO_00-1834 R,2004,47.124767115,-121.531760625,PUGET SOUND,WA RCO,136500,3,3,1,2,2,180891.12099371263,TRUE,1,0,0,4,0,0,3,1,60297.04033123754,1917.2492124871205,915.3779767928659
WARCO_RCO_00-1864 R,2004,47.14674085,-123.4900679,WASHINGTON COASTAL,WA RCO,225129.45,1,1,1,2,2,298343.72585493024,TRUE,0,0,1,0,0,2,1,1,298343.72585493024,0,0
WARCO_RCO_00-1870 R,2005,46.26383486,-122.9731628,LOWER COLUMBIA,WA RCO,327808.27,1,1,1,2,2,421286.3008627263,TRUE,0,0,1,0,0,2,1,1,421286.3008627263,0,0
WARCO_RCO_00-1871 R,2004,47.17439497,-123.550012,WASHINGTON COASTAL,WA RCO,177218.27,1,1,1,2,2,234851.36645323393,TRUE,0,0,1,0,0,2,1,1,234851.36645323393,0,0
WARCO_RCO_00-1876 R,2005,47.37138888,-122.8444444,PUGET SOUND,WA RCO,70910.95,1,1,1,2,2,91131.9650848398,TRUE,1,0,0,2,0,0,1,1,91131.9650848398,0,0
WARCO_RCO_00-1899 R,2002,45.91989086,-122.4563479,LOWER COLUMBIA,WA RCO,85763,1,2,2,4,2,118873.87426357642,TRUE,1,0,1,2,0,2,2,1,59436.93713178821,0,0
WARCO_RCO_00-1909 R,2002,45.87358331,-122.4082283,LOWER COLUMBIA,WA RCO,594689,1,1,1,3,3,824283.0289510861,TRUE,1,0,0,3,0,0,2,1,412141.51447554305,0,0
WARCO_RCO_00-1914 R,2004,47.82193014,-120.4202823,UPPER COLUMBIA,WA RCO,97235,1,1,1,2,2,128856.76300237104,TRUE,1,0,0,2,0,0,1,1,128856.76300237104,0,0
WARCO_RCO_01-1218 AR,2008,46.30556611,-122.9712261,LOWER COLUMBIA,WA RCO,31833,1,1,1,2,2,37927.99126088744,TRUE,1,0,0,2,0,0,1,0,37927.99126088744,0,0
WARCO_RCO_01-1220 R,2006,45.65408879,-122.3465062,LOWER COLUMBIA,WA RCO,61500,1,1,1,2,2,76712.69517425158,TRUE,1,0,0,2,0,0,1,1,76712.69517425158,0,0
WARCO_RCO_01-1227 R,2005,46.40433844,-123.6513891,WASHINGTON COASTAL,WA RCO,95295,1,1,1,0,0,122469.38748895352,TRUE,1,0,0,1,0,0,1,0,122469.38748895352,0,0
WARCO_RCO_01-1231 R,2005,46.58591571,-123.5924989,WASHINGTON COASTAL,WA RCO,177010,1,1,1,1,1,227486.2928739143,TRUE,1,0,0,1,0,0,1,0,227486.2928739143,0,0
WARCO_RCO_01-1239 R,2003,47.06679127,-122.806568,PUGET SOUND,WA RCO,94469,1,1,1,0,0,128560.96713546776,TRUE,0,0,1,0,0,1,1,0,128560.96713546776,0,0
WARCO_RCO_01-1244 R,2005,47.04711662,-123.0103592,PUGET SOUND,WA RCO,150000,1,1,1,2,2,192774.10276869748,TRUE,0,0,1,0,0,2,1,1,192774.10276869748,0,0
WARCO_RCO_01-1267 R,2005,47.399509764,-122.69314448,PUGET SOUND,WA RCO,664834.11,5,5,1,1,1,854418.6603018369,TRUE,1,0,0,5,0,0,5,1,170883.7320603674,4220.976061379284,1676.8828278276399
WARCO_RCO_01-1278 R,2007,47.64734477,-122.630161,PUGET SOUND,WA RCO,830872,1,1,1,1,1,1009291.7278836536,TRUE,1,0,0,1,0,0,1,0,1009291.7278836536,0,0
WARCO_RCO_01-1316 R,2006,46.08053495,-121.2191203,MIDDLE COLUMBIA,WA RCO,190850,2,2,1,2,2,238058.82721960836,TRUE,0,1,0,0,3,0,2,1,119029.41360980418,2192.562760859712,974.4723381598719
WARCO_RCO_01-1317 R,2005,47.0049836,-123.6870936,WASHINGTON COASTAL,WA RCO,185999.99,1,1,1,2,2,239039.87458157804,TRUE,1,0,0,2,0,0,1,1,239039.87458157804,0,0
WARCO_RCO_01-1318 R,2005,47.03146154,-123.6985254,WASHINGTON COASTAL,WA RCO,35316.9,1,1,1,2,2,45387.89140047875,TRUE,1,0,0,2,0,0,1,1,45387.89140047875,0,0
WARCO_RCO_01-1333 R,2006,46.99507178,-121.9039573,PUGET SOUND,WA RCO,244873,1,1,1,3,3,305445.0049659269,TRUE,1,0,0,3,0,0,2,1,152722.50248296346,0,0
WARCO_RCO_01-1336 R,2006,47.19834339,-122.5236263,PUGET SOUND,WA RCO,818000,1,1,1,2,2,1020341.2138624031,TRUE,1,0,0,2,0,0,1,1,1020341.2138624031,0,0
WARCO_RCO_01-1371 P,2003,47.30698479,-123.4648571,WASHINGTON COASTAL,WA RCO,136471.78,1,1,1,1,1,185721.70789887462,TRUE,1,0,0,1,0,0,1,0,185721.70789887462,0,0
WARCO_RCO_02-1440 P,2007,46.64291313,-123.0075246,WASHINGTON COASTAL,WA RCO,165750,1,1,1,1,1,201342.81080204362,TRUE,1,0,0,1,0,0,1,0,201342.81080204362,0,0
WARCO_RCO_02-1447 R,2007,47.09959565,-123.6747794,WASHINGTON COASTAL,WA RCO,259545,1,1,1,2,2,315279.1543264942,TRUE,1,0,0,2,0,0,1,1,315279.1543264942,0,0
WARCO_RCO_02-1458 P,2004,46.5779958,-123.6380782,WASHINGTON COASTAL,WA RCO,55250,1,1,1,0,0,73217.8346879313,TRUE,1,0,0,1,0,0,1,0,73217.8346879313,0,0
WARCO_RCO_02-1483 R,2007,47.02934619,-122.9836093,PUGET SOUND,WA RCO,90603.51,1,1,1,2,2,110059.5195893277,TRUE,1,0,0,2,0,0,1,1,110059.5195893277,0,0
WARCO_RCO_02-1494 R,2005,46.9491197,-120.4922673,YAKIMA,WA RCO,637453,1,1,1,2,2,819229.5342147636,TRUE,1,0,0,2,0,0,1,0,819229.5342147636,0,0
WARCO_RCO_02-1518 P,2007,45.81504449,-122.3658209,LOWER COLUMBIA,WA RCO,240614.99,1,1,1,1,1,292284.15328932495,TRUE,1,0,0,1,0,0,1,0,292284.15328932495,0,0
WARCO_RCO_02-1519 P,2004,46.36191205,-123.671312,LOWER COLUMBIA,WA RCO,35265.15,1,1,1,0,0,46733.71806235476,TRUE,1,0,0,1,0,0,1,0,46733.71806235476,0,0
WARCO_RCO_02-1530 R,2007,47.50212373,-124.0385935,WASHINGTON COASTAL,WA RCO,213095,1,1,1,3,3,258854.57778498632,TRUE,1,0,0,3,0,0,2,1,129427.28889249316,0,0
WARCO_RCO_02-1574 R,2006,47.24929021,-123.0107114,PUGET SOUND,WA RCO,338780,1,1,1,2,2,422580.9247338691,TRUE,1,0,0,2,0,0,1,1,422580.9247338691,0,0
WARCO_RCO_02-1579 R,2004,47.13777316,-122.0697176,PUGET SOUND,WA RCO,172878,1,1,1,1,1,229099.59864579525,TRUE,1,0,0,1,0,0,1,0,229099.59864579525,0,0
WARCO_RCO_02-1581 R,2004,48.21097574,-124.43939,PUGET SOUND,WA RCO,78129,1,1,1,1,1,103537.30690196171,TRUE,1,0,0,1,0,0,1,0,103537.30690196171,0,0
WARCO_RCO_02-1591 R,2004,47.10927439,-123.1378489,PUGET SOUND,WA RCO,130340,1,1,1,2,2,172727.82937963738,TRUE,1,0,0,2,0,0,1,1,172727.82937963738,0,0
WARCO_RCO_03-1379 R,2004,47.00587884,-123.5365268,WASHINGTON COASTAL,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1001 R,2005,48.79001328,-122.3246388,PUGET SOUND,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1002 R,2005,46.1347092,-122.8009176,LOWER COLUMBIA,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1015 R,2004,46.92896428,-123.3845863,WASHINGTON COASTAL,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1016 R,2010,48.03381188,-122.9738947,PUGET SOUND,WA RCO,51598.48,1,1,1,1,1,60314.977253522775,TRUE,1,0,0,1,0,0,1,0,60314.977253522775,0,0
WARCO_RCO_04-1020 R,2005,48.99938153,-122.5307309,PUGET SOUND,WA RCO,NA,2,2,1,2,2,NA,FALSE,1,0,0,3,0,0,2,1,NA,386.86920851936424,171.94187045305077
WARCO_RCO_04-1025 R,2004,47.089284965,-124.0304915,WASHINGTON COASTAL,WA RCO,NA,4,4,1,1,1,NA,FALSE,1,0,0,4,0,0,4,0,NA,755.9404109762936,430.9519247346399
WARCO_RCO_04-1030 R,2004,46.86005857,-123.3506376,WASHINGTON COASTAL,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1034 R,2004,47.49620465,-122.580164,PUGET SOUND,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,1,NA,0,0
WARCO_RCO_04-1035 R,2004,47.11329293,-122.971288,PUGET SOUND,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1041 R,2004,46.76176154,-122.95564925,WASHINGTON COASTAL,WA RCO,NA,2,2,1,0,0,NA,FALSE,1,0,0,2,0,0,2,0,NA,217.16837335221066,108.58418667610533
WARCO_RCO_04-1053 R,2005,48.24379976,-124.2438263,PUGET SOUND,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1056 R,2006,48.44605899,-118.2498256,UPPER COLUMBIA,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,1,NA,0,0
WARCO_RCO_04-1129 R,2004,47.451948404999996,-122.96147535,PUGET SOUND,WA RCO,NA,2,2,1,1,1,NA,FALSE,1,0,0,2,0,0,2,0,NA,371.04650557266007,185.52325278633003
WARCO_RCO_04-1130 R,2005,47.50446277,-122.9230593,PUGET SOUND,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1144 R,2005,48.65799244,-118.6234007,UPPER COLUMBIA,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1187 R,2005,46.16043036,-122.786213,LOWER COLUMBIA,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,1,NA,0,0
WARCO_RCO_04-1190 R,2008,46.25490989,-122.9514673,LOWER COLUMBIA,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,1,NA,0,0
WARCO_RCO_04-1212 R,2004,46.56123201,-122.9425473,WASHINGTON COASTAL,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1225 R,2004,46.56146284,-122.941779,WASHINGTON COASTAL,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1389 P,2009,47.13954944,-122.9173282,PUGET SOUND,WA RCO,60137.96,1,1,1,0,0,71113.92777914324,TRUE,1,0,0,1,0,0,1,0,71113.92777914324,0,0
WARCO_RCO_04-1520 R,2007,46.53212,-123.46857,WASHINGTON COASTAL,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1530 R,2008,47.07590415,-123.2225384,WASHINGTON COASTAL,WA RCO,69349.26,1,1,1,2,2,82627.4032365473,TRUE,1,0,0,2,0,0,2,1,41313.70161827365,0,0
WARCO_RCO_04-1544 R,2010,46.11444016,-122.8152993,LOWER COLUMBIA,WA RCO,81912.05,1,1,1,2,2,95749.39867491096,TRUE,1,0,0,2,0,0,1,1,95749.39867491096,0,0
WARCO_RCO_04-1551 R,2006,46.8036584,-123.2834226,WASHINGTON COASTAL,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1582 R,2006,46.81115698,-123.2760883,WASHINGTON COASTAL,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1608 R,2008,47.50413381,-121.8760887,PUGET SOUND,WA RCO,37468.48,1,1,1,0,0,44642.48364900373,TRUE,1,0,0,1,0,0,1,0,44642.48364900373,0,0
WARCO_RCO_04-1612 R,2006,46.15609095,-122.7809144,LOWER COLUMBIA,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,2,1,NA,0,0
WARCO_RCO_04-1626 R,2009,48.44734357,-122.5096092,PUGET SOUND,WA RCO,NA,1,1,1,4,4,NA,FALSE,1,0,0,4,0,0,9,1,NA,0,0
WARCO_RCO_04-1668 R,2007,47.26322126,-123.4265669,WASHINGTON COASTAL,WA RCO,104000,1,1,1,3,3,126332.74403265481,TRUE,1,0,0,3,0,0,1,1,126332.74403265481,0,0
WARCO_RCO_04-1669 R,2006,47.10129477,-123.4124684,WASHINGTON COASTAL,WA RCO,153472.31,1,1,1,3,3,191435.35828810147,TRUE,1,0,0,3,0,0,2,1,95717.67914405074,0,0
WARCO_RCO_04-1670 R,2006,46.60960451,-123.011916,WASHINGTON COASTAL,WA RCO,36180.66,1,1,1,0,0,45130.34051680061,TRUE,1,0,0,1,0,0,1,0,45130.34051680061,0,0
WARCO_RCO_04-1689 R,2007,46.64256077,-122.6993089,WASHINGTON COASTAL,WA RCO,348361.34,1,1,1,4,4,423167.73074127536,TRUE,1,0,0,4,0,0,22,1,19234.896851876154,0,0
WARCO_RCO_04-1695 R,2008,47.05650312,-123.943187,WASHINGTON COASTAL,WA RCO,328546,1,1,1,2,2,391451.9466214156,TRUE,1,0,0,2,0,0,3,1,130483.98220713854,0,0
WARCO_RCO_04-1703 R,2008,47.48583408,-123.8754599,WASHINGTON COASTAL,WA RCO,4119.8,1,1,1,0,0,4908.608626161658,TRUE,1,0,0,1,0,0,1,0,4908.608626161658,0,0
WARCO_RCO_04-1721 R,2007,48.06259074333333,-124.42104880000001,WASHINGTON COASTAL,WA RCO,NA,3,3,1,6,2,NA,FALSE,1,0,0,6,0,0,3,1,NA,699.743402862223,419.7923551588617
WARCO_RCO_04-1722 R,2004,47.17368208,-122.1960284,PUGET SOUND,WA RCO,42700,1,1,1,2,2,56586.45323393062,TRUE,1,0,0,2,0,0,1,1,56586.45323393062,0,0
WARCO_RCO_04-1749 R,2009,48.45459054,-119.7528455,UPPER COLUMBIA,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1752 R,2012,48.17389917,-117.9456973,UPPER COLUMBIA,WA RCO,130911.01,1,1,1,3,3,147069.88522776534,TRUE,1,0,0,3,0,0,2,1,73534.94261388267,0,0
WARCO_RCO_04-1755 R,2005,46.76159,-123.25352,WASHINGTON COASTAL,WA RCO,30000,1,1,1,2,2,38554.8205537395,TRUE,1,0,0,2,0,0,1,1,38554.8205537395,0,0
WARCO_RCO_04-1769 R,2006,46.12043409,-122.8186074,LOWER COLUMBIA,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1854 R,2007,48.68014806,-117.7626678,UPPER COLUMBIA,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1903 R,2007,48.7586153,-117.8011202,UPPER COLUMBIA,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
WARCO_RCO_04-1904 R,2008,47.11697877,-123.7670281,WASHINGTON COASTAL,WA RCO,98421.53,1,1,1,1,1,117266.07387689411,TRUE,1,0,0,1,0,0,1,1,117266.07387689411,0,0
WARCO_RCO_04-1905 R,2006,46.54860443,-123.4805,WASHINGTON COASTAL,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_04-1907 R,2008,48.15290691,-117.9484458,UPPER COLUMBIA,WA RCO,NA,1,1,1,1,1,NA,FALSE,1,0,0,1,0,0,1,1,NA,0,0
WARCO_RCO_04-1910 R,2009,47.04648356,-123.0136681,PUGET SOUND,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_05-1004 R,2010,48.21446092,-119.938021,UPPER COLUMBIA,WA RCO,66871.98,1,1,1,4,4,78168.61955232071,TRUE,1,0,0,4,0,0,2,1,39084.30977616036,0,0
WARCO_RCO_05-1033 R,2007,48.58803816,-122.2828924,PUGET SOUND,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_05-1094 R,2008,48.68490551,-118.8171819,UPPER COLUMBIA,WA RCO,NA,1,1,1,0,0,NA,FALSE,1,0,0,1,0,0,1,0,NA,0,0
WARCO_RCO_05-1119 R,2007,47.50052899,-122.6070471,PUGET SOUND,WA RCO,NA,1,1,1,2,2,NA,FALSE,1,0,0,2,0,0,1,1,NA,0,0
