project_id,worksite_id,completed_year,latitude,longitude,county,state,subwatershed,watershed,subbasin,basin,project_source,action,project_cost,state_full,n_metric,n_action_wrk,n_metric_wrk,n_metric_wrk_dist,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,n_culverts_fromcount,cost_per_culvert,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,dist_max,dist_mean,fips,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other
REO - R_76,REO - R_76-WS-1,2002,43.860202,-123.529425,"oregon,lane",OR,SIUSLAW RIVER-SIUSLAW BEND,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,REO,fishpass_culvimp,106000,OR,1,1,1,1,1,1,1,1,1,146923.85611439781,TRUE,1,1,0,0,1,0,0,0,146923.85611439781,1,0,0,1,0,0,0,0,41039,41,0.014759483032168983,0.0015865801051430923,0.0013207207361731687,0.054929976072656796,0.15916400092621974,0.047237206589881904,0.16559608243355659,0.020891400735830123,0.0226323507971493,0.04623380187473736,0.020248192585096438,0.057700059175149865,0.015325506204814628,0.05360925533648363,0.011226126257471934,0.1484781695153641,0.014021937685994357,0.09974014390710359,0.0452990060290044
REO - R_8152051075436,REO - R_8152051075436-WS-1,1999,44.257156,-119.806407,"oregon,crook",OR,SUGAR CREEK,UPPER BEAVER CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,32000,OR,1,1,1,1,1,1,1,1,1,47075.49875270901,TRUE,1,1,0,0,1,0,0,0,47075.49875270901,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_81552210733466,REO - R_81552210733466-WS-1,1999,44.263103,-119.659395,"oregon,crook",OR,BEAVERDAM CREEK,UPPER BEAVER CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,32000,OR,1,1,1,1,1,1,1,1,1,47075.49875270901,TRUE,1,1,0,0,1,0,0,0,47075.49875270901,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_81932910744469,REO - R_81932910744469-WS-1,1999,44.280637,-119.740068,"oregon,crook",OR,POWELL CREEK,UPPER BEAVER CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,32000,OR,1,1,1,1,1,1,1,1,1,47075.49875270901,TRUE,1,1,0,0,1,0,0,0,47075.49875270901,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_83512610820529,REO - R_83512610820529-WS-1,1997,44.356499,-120.005283,"oregon,crook",OR,LITTLE SUMMITT PRAIRIE CREEK,DEEP CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,12000,OR,1,1,1,1,1,1,1,1,1,18109.515157824742,TRUE,1,1,0,0,1,0,0,0,18109.515157824742,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_8402281074142,REO - R_8402281074142-WS-1,1998,44.390339,-119.718252,"oregon,wheeler",OR,COTTONWOOD CREEK,UPPER MIDDLE JOHN DAY,JOHN DAY,JOHN DAY,REO,fishpass_culvimp,5000,OR,1,1,1,1,1,1,1,1,1,7461.684328682871,TRUE,1,1,0,0,1,0,0,0,7461.684328682871,1,0,0,1,0,0,0,0,41069,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_840901074138,REO - R_840901074138-WS-1,1998,44.389132,-119.717502,"oregon,wheeler",OR,COTTONWOOD CREEK,UPPER MIDDLE JOHN DAY,JOHN DAY,JOHN DAY,REO,fishpass_culvimp,5000,OR,1,1,1,1,1,1,1,1,1,7461.684328682871,TRUE,1,1,0,0,1,0,0,0,7461.684328682871,1,0,0,1,0,0,0,0,41069,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_90231410956175,REO - R_90231410956175-WS-1,1999,44.480714999999996,-120.700851,"oregon,crook",OR,UPPER MCKAY CREEK,MCKAY CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,33000,OR,1,1,1,1,1,1,1,1,1,48546.60808873117,TRUE,1,1,0,0,1,0,0,0,48546.60808873117,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_911,REO - R_911-WS-1,2003,44.329767,-123.631757,"oregon,benton",OR,LOWER SOUTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,REO,fishpass_culvimp,72283,OR,1,1,1,1,1,1,1,1,1,98368.48476699252,TRUE,1,1,0,0,1,0,0,0,98368.48476699252,1,0,0,1,0,0,0,0,41003,41,0.01641244882431796,0,0,0.03046991051048875,0.2374189340965907,0.014455997971088003,0.11861889061990508,0.013405311401760807,0.02760769537335604,0.02166588167095395,0.017100829680084056,0.06173689359081193,0,0.10535850150356871,0.014202383971595232,0.16358102967283794,0.013622694829897468,0.09601101409369225,0.04833158218905112
REO - R_91122210921502,REO - R_91122210921502-WS-1,1998,44.533419,-120.45555,"oregon,crook",OR,UPPER BRIDGE BEAR CREEK,BRIDGE CREEK,JOHN DAY,JOHN DAY,REO,fishpass_culvimp,8000,OR,1,1,1,1,1,1,1,1,1,11938.694925892592,TRUE,1,1,0,0,1,0,0,0,11938.694925892592,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_912,REO - R_912-WS-1,2003,44.914773,-123.697281,"oregon,polk",OR,LOWER NORTH FORK OF SILETZ RIVER,UPPER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,REO,fishpass_culvimp,62000,OR,1,1,1,1,1,1,1,1,1,84374.55633487177,TRUE,1,1,0,0,1,0,0,0,84374.55633487177,1,0,0,1,0,0,0,0,41053,41,0.06394689978954185,0.0037234903674923103,0.005909017322324753,0.06111380929253683,0.16302412174194592,0.01610814311154282,0.1290270357778857,0.015379634126598672,0.006637526307268901,0.019103124494090983,0.017160433867573256,0.02363606928929901,0,0.01570341589768496,0.008175489719928769,0.1631050671847175,0.01643192488262911,0.21134855107657438,0.06046624575036425
REO - R_9132031095667,REO - R_9132031095667-WS-1,1999,44.536807,-120.703662,"oregon,crook",OR,FOLEY CREEK,UPPER TROUT CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,55000,OR,1,1,1,1,1,1,1,1,1,80911.01348121862,TRUE,1,1,0,0,1,0,0,0,80911.01348121862,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_9134961094109,REO - R_9134961094109-WS-1,1999,44.542339,-120.595142,"oregon,crook",OR,HEADWATERS TROUT CREEK,UPPER TROUT CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,32000,OR,1,1,1,1,1,1,1,1,1,47075.49875270901,TRUE,1,1,0,0,1,0,0,0,47075.49875270901,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_915,REO - R_915-WS-1,2003,44.455894,-123.702101,"oregon,lincoln",OR,FALL CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,REO,fishpass_culvimp,132602,OR,1,1,1,1,1,1,1,1,1,180455.40192123654,TRUE,1,1,0,0,1,0,0,0,180455.40192123654,1,0,0,1,0,0,0,0,41041,41,0.0186936604108172,0,0,0.04159893601300429,0.06849416284912073,0.015885916949903947,0.21279739914289936,0.015664252992463424,0.015147037091768878,0.021944731786611497,0.019949756169646816,0.025860795034727352,0,0.043224471700901435,0,0.10595537165656864,0.0758090734446579,0.27515885916949906,0.043815575587409485
REO - R_91515310955129,REO - R_91515310955129-WS-1,1999,44.547005,-120.697747,"oregon,crook",OR,FOLEY CREEK,UPPER TROUT CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,55000,OR,1,1,1,1,1,1,1,1,1,80911.01348121862,TRUE,1,1,0,0,1,0,0,0,80911.01348121862,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_91530210948492,REO - R_91530210948492-WS-1,1999,44.549592,-120.651601,"oregon,crook",OR,HEADWATERS TROUT CREEK,UPPER TROUT CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,55000,OR,1,1,1,1,1,1,1,1,1,80911.01348121862,TRUE,1,1,0,0,1,0,0,0,80911.01348121862,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_9165410951365,REO - R_9165410951365-WS-1,1999,44.551755,-120.67202,"oregon,crook",OR,FOLEY CREEK,UPPER TROUT CREEK,DESCHUTES,DESCHUTES,REO,fishpass_culvimp,55000,OR,1,1,1,1,1,1,1,1,1,80911.01348121862,TRUE,1,1,0,0,1,0,0,0,80911.01348121862,1,0,0,1,0,0,0,0,41013,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
REO - R_918,REO - R_918-WS-1,2003,45.838741,-122.975583,"oregon,columbia",OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,REO,fishpass_culvimp,1130,OR,1,1,1,1,1,1,1,1,1,1537.7943332000823,TRUE,1,1,0,0,1,0,0,0,1537.7943332000823,1,0,0,1,0,0,0,0,41009,41,0.030379456608964805,0.007795483205319271,0.022354694485842028,0.04711681760862089,0.3510260231571707,0.011005388054568382,0.16106843975696436,0.038748137108792845,0.01089074859566663,0.026137796629599908,0.01008827238335435,0.02556459933509114,NA,0.020520463143413964,0,0.10030952653903473,0,0.09446291413504529,0.04253123925255073
REO - R_921,REO - R_921-WS-1,2003,45.291558,-123.584166,"oregon,tillamook",OR,UPPER NESTUCCA RIVER-TESTAMENT CREEK,NESTUCCA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,REO,fishpass_culvimp,47301,OR,1,1,1,1,1,1,1,1,1,64370.98208380273,TRUE,1,1,0,0,1,0,0,0,64370.98208380273,1,0,0,1,0,0,0,0,41057,41,0.057856567284448025,NA,0.0012892828364222402,0.052054794520547946,0.20048348106365835,0.024335213537469782,0.1651893634165995,0.032715551974214344,0.01659951651893634,0.019822723609991943,0.016921837228041903,0.021434327155519742,NA,0.024496373892022562,0.02562449637389202,0.127477840451249,0.010958904109589041,0.14697824335213538,0.05576148267526188
REO - R_93,REO - R_93-WS-1,2002,42.66508,-123.105965,"oregon,jackson",OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,59000,OR,1,1,1,1,1,1,1,1,1,81778.37274291954,TRUE,1,1,0,0,1,0,0,0,81778.37274291954,1,0,0,1,0,0,0,0,41029,41,0.01872025550619002,0.0018815121665849764,0.004237355131468687,0.056998750928897814,0.10574414596739766,0.03631792812307303,0.17896501019811217,0.04264233876705614,0.031226777554666626,0.030246493904849243,0.015811026609957785,0.030167438771799452,0.04060271633437159,0.04627887488734644,0.008648631555646907,0.16924122883298812,0.024760067671193892,0.11383939159169605,0.0436700554967034
REO - R_944,REO - R_944-WS-1,2003,44.820924,-118.676347,"oregon,grant",OR,NORTH FORK DESOLATION,DESOLATION CREEK,JOHN DAY,JOHN DAY,REO,fishpass_culvimp,156000,OR,1,1,1,1,2,2,1,1,1,212297.27077806444,TRUE,2,1,0,0,2,0,0,0,106148.63538903222,1,0,0,1,0,0,1383.2832149949882,691.6416074974941,41023,41,0.05707762557077625,NA,0,0.1354642313546423,0.1902587519025875,0.0182648401826484,0.2267884322678843,0,0.0258751902587519,0.04490106544901065,0.0060882800608828,0.04642313546423135,NA,0,0,0.1887366818873668,0.00380517503805175,0,0.0563165905631659
REO - R_944,REO - R_944-WS-2,2003,44.809544,-118.683433,"oregon,grant",OR,NORTH FORK DESOLATION,DESOLATION CREEK,JOHN DAY,JOHN DAY,REO,fishpass_culvimp,156000,OR,0,1,0,0,2,2,1,1,1,212297.27077806444,TRUE,2,1,0,0,2,0,0,0,106148.63538903222,1,0,0,1,0,0,1383.2832149949882,691.6416074974941,41023,41,0.05707762557077625,NA,0,0.1354642313546423,0.1902587519025875,0.0182648401826484,0.2267884322678843,0,0.0258751902587519,0.04490106544901065,0.0060882800608828,0.04642313546423135,NA,0,0,0.1887366818873668,0.00380517503805175,0,0.0563165905631659
REO - R_957,REO - R_957-WS-1,2003,44.398542,-122.347462,"oregon,linn",OR,TROUT CREEK,THOMAS CREEK,WILLAMETTE,WILLAMETTE,REO,fishpass_culvimp,725000,OR,1,1,1,1,1,1,1,1,1,986637.9571416457,TRUE,1,1,0,0,1,0,0,0,986637.9571416457,1,0,0,1,0,0,0,0,41043,41,0.020151604953676263,0,0,0.06772311819571389,0.2410393985712949,0.045543874972704866,0.14963970427675702,0.061297064603674706,0.009607885953145958,0.035624044670430795,0.014817356583585488,0.027451102723274168,0.018997410861902236,0.053436067005646196,0.010325357956140625,0.11588732570109493,0.009327136038930655,0.07252706117228687,0.04660448575974046
REO - R_984,REO - R_984-WS-1,2003,43.973805,-122.566314,"oregon,lane",OR,FALL CREEK-ANDY CREEK,FALL CREEK,WILLAMETTE,WILLAMETTE,REO,fishpass_culvimp,25000,OR,1,1,1,1,3,3,1,1,1,34021.998522125716,TRUE,3,1,0,0,3,0,0,0,11340.666174041906,1,0,0,1,0,0,1591.3545220455967,717.1901664181372,41039,41,0.01597070213840714,0,0.001271257787506314,0.05596059942751305,0.1681006903519111,0.0442582926418589,0.16741875736656003,0.02460010102710894,0.020693719481394174,0.039577369927597236,0.02119885502609867,0.05908402087893585,0.011710725711399226,0.05443677386765449,0.011853847449065499,0.14229668294325645,0.014598417241959927,0.10113655497558512,0.04583263175618791
REO - R_984,REO - R_984-WS-2,2003,43.97336,-122.550738,"oregon,lane",OR,FALL CREEK-ANDY CREEK,FALL CREEK,WILLAMETTE,WILLAMETTE,REO,fishpass_culvimp,25000,OR,0,1,0,0,3,3,1,1,1,34021.998522125716,TRUE,3,1,0,0,3,0,0,0,11340.666174041906,1,0,0,1,0,0,1591.3545220455967,717.1901664181372,41039,41,0.01597070213840714,0,0.001271257787506314,0.05596059942751305,0.1681006903519111,0.0442582926418589,0.16741875736656003,0.02460010102710894,0.020693719481394174,0.039577369927597236,0.02119885502609867,0.05908402087893585,0.011710725711399226,0.05443677386765449,0.011853847449065499,0.14229668294325645,0.014598417241959927,0.10113655497558512,0.04583263175618791
REO - R_984,REO - R_984-WS-3,2003,43.971421,-122.546759,"oregon,lane",OR,FALL CREEK-ANDY CREEK,FALL CREEK,WILLAMETTE,WILLAMETTE,REO,fishpass_culvimp,25000,OR,0,1,0,0,3,3,1,1,1,34021.998522125716,TRUE,3,1,0,0,3,0,0,0,11340.666174041906,1,0,0,1,0,0,1591.3545220455967,717.1901664181372,41039,41,0.01597070213840714,0,0.001271257787506314,0.05596059942751305,0.1681006903519111,0.0442582926418589,0.16741875736656003,0.02460010102710894,0.020693719481394174,0.039577369927597236,0.02119885502609867,0.05908402087893585,0.011710725711399226,0.05443677386765449,0.011853847449065499,0.14229668294325645,0.014598417241959927,0.10113655497558512,0.04583263175618791
REO - R_DELETE ME,REO - R_DELETE ME-WS-1,2012,43.09165352,-122.6902986,"oregon,douglas",NA,ASH / ZINC FACIAL,MIDDLE SOUTH UMPQUA RIVER,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,NA,NA,1,1,2,1,1,1,1,2,1,NA,FALSE,1,1,0,0,2,0,0,0,NA,1,0,0,1,0,0,0,0,41019,41,0.04402886172875865,0,0,0.03747607127079959,0.14283610661169194,0.020210572816963628,0.16488735090561038,0.04767339125312914,0.012553379472831689,0.030113385362980416,0.014099543513473716,0.03062877337652776,0,0.0890148726255338,0.009939625975555883,0.179723163009866,0.014357237520247387,0.12604918274186422,0.03640848181416581
REO - R_FSR464800DEEPDITCHLOCATIONS,REO - R_FSR464800DEEPDITCHLOCATIONS-WS-1,2007,42.85021427,-121.4346657,"oregon,klamath",OR,DEEP CREEK,WILLIAMSON RIVER ABOVE KLAMATH MARSH,WILLIAMSON,KLAMATH,REO,fishpass_culvimp,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,41035,41,0.012844337560122432,0,0,0.06416703104503717,0.15577175338871885,0.029733275032794052,0.17714254481853958,0.020168342807170968,0.015467861827721906,0.059138609532138176,0.026563183209444688,0.03940752076956712,0,0.03454306952339309,0.006941407958023612,0.159980323567993,0.021480104940970704,0.12592916484477482,0.050721469173589856
REO - R_RD 024 HORSE CANYON CUL 2009 RAC,REO - R_RD 024 HORSE CANYON CUL 2009 RAC-WS-1,2010,42.25817098,-121.2254353,"oregon,klamath",NA,HORSE CANYON CREEK,GERBER RESERVOIR,LOST RIVER,KLAMATH,REO,fishpass_culvimp,99000,NA,1,1,1,1,1,1,1,1,1,115724.00481755963,TRUE,1,1,0,0,1,0,0,0,115724.00481755963,1,0,0,1,0,0,0,0,41035,41,0.012797559843511703,0,0,0.050394536171341424,0.11298985478416551,0.030833499104833895,0.19919103507724953,0.023937404681387175,0.013659571646442544,0.07108281944168159,0.019030568264703934,0.04018301173662224,0,0.02731914329288509,0.009084278230886545,0.19143292885087196,0.021152443471918306,0.12340030501956104,0.05351104038193754
SRFBD - WA_01-1225,SRFBD - WA_01-1225-WS-1,2005,46.587006,-123.632562,"washington,pacific",WA,UPPER WILLAPA RIVER,WILLAPA RIVER,WASHINGTON COASTAL,WASHINGTON COASTAL,SRFBD,fishpass_culvimp,214420,WA,0,1,0,0,1,1,1,0,0,275564.15410442743,TRUE,1,1,0,0,1,0,0,0,275564.15410442743,1,0,0,1,0,0,0,0,53049,53,0.05698529411764706,0,0,0.04159007352941176,0.23621323529411764,0,0.14177389705882354,0,0,0.031479779411764705,0.014476102941176471,0.021829044117647058,0,0.02022058823529412,0,0.17072610294117646,0.03699448529411765,0.17761948529411764,0.050091911764705885
SRFBD - WA_01-1251,SRFBD - WA_01-1251-WS-1,2002,47.145928,-123.055315,"washington,mason",WA,NA,NA,NA,NA,SRFBD,fishpass_culvimp,22100,WA,0,1,0,0,1,1,1,0,0,30632.23792573766,TRUE,1,1,0,0,1,0,0,0,30632.23792573766,1,0,0,1,0,0,0,0,53045,53,0.03237579467859666,0,0.0020014127619496116,0.07040263715563927,0.17965622792559455,0.046150223687308686,0.18566046621144336,0.014480809983517777,0.013068048033906286,0.037320461502236876,0,0.028372969154697433,0,0.019072286319755122,0,0.14186484577348718,0.07028490699317165,0.10065928890981869,0.058629620908876856
SRFBD - WA_02-1602,SRFBD - WA_02-1602-WS-1,2007,47.557242,-124.279891,"washington,jefferson",WA,LOWER CLEARWATER RIVER,CLEARWATER RIVER,WASHINGTON COASTAL,WASHINGTON COASTAL,SRFBD,fishpass_culvimp,140000,WA,0,1,0,0,1,1,1,0,0,170063.30927472762,TRUE,1,1,0,0,1,0,0,0,170063.30927472762,1,0,0,1,0,0,0,0,53031,53,0.003732338043188483,0.007198080511863503,0,0.15782458011197015,0.11103705678485737,0.016928818981604907,0.15142628632364702,0.006798187150093308,0.03345774460143962,0.026792855238603037,0.020127965875766464,0.036656891495601175,0,0.022660623833644363,0.016395627832577978,0.16808850973073847,0.01666222340709144,0.13663023193814983,0.06758197813916289
SRFBD - WA_05-1523,SRFBD - WA_05-1523-WS-1,2006,47.26563,-123.43216,"washington,mason",WA,DECKER CREEK,SATSOP RIVER,WASHINGTON COASTAL,WASHINGTON COASTAL,SRFBD,fishpass_culvimp,260000,WA,0,1,0,0,1,1,1,0,0,324313.8332569985,TRUE,1,1,0,0,1,0,0,0,324313.8332569985,1,0,0,1,0,0,0,0,53045,53,0.030013642564802184,0.004547521600727604,0,0.0770350159163256,0.15552523874488403,0.048931332423829015,0.16743974533879036,0.019918144611186902,0.012005457025920874,0.03465211459754434,0.025648021828103683,0.02064574806730332,0,0.023101409731696224,0,0.14452023647112325,0.09104138244656662,0.09813551614370168,0.046839472487494316
SRFBD - WA_06-1712 R,SRFBD - WA_06-1712 R-WS-1,2012,48.36726375,-120.0049219,"washington,okanogan",WA,LOWER BEAVER CREEK,MIDDLE METHOW RIVER,METHOW,UPPER COLUMBIA,SRFBD,fishpass_culvimp,203008.7,WA,0,2,0,0,1,2,2,0,0,228066.88459005737,TRUE,2,1,1,0,1,1,0,0,114033.44229502868,1,1,0,1,1,0,0,0,53047,53,0.029535864978902954,0,0.003971208736659221,0.04442789774137503,0.058699429138744104,0.03350707371556218,0.2313229089103996,0.024447753785058327,0.016877637130801686,0.02705385951849094,0.018242740134028296,0.05559692231322909,0,0.01551253412757508,0.006949615289153636,0.22424919334822538,0.044800198560436835,0.1319185902208985,0.03288657235045917
SRFBD - WA_10-1195 R,SRFBD - WA_10-1195 R-WS-1,2012,48.15245025,-123.7762123,"washington,clallam",WA,WHISKEY CREEK-FRONTAL STRAIT OF JUAN DE FUCA,SALT CREEK-FRONTAL STRAIT OF JUAN DE FUCA,CRESCENT-HOKO,PUGET SOUND,SRFBD,fishpass_culvimp,163060.44,WA,0,2,0,0,1,2,2,0,0,183187.64935041688,TRUE,2,1,1,0,1,1,0,0,91593.82467520844,1,1,0,1,1,0,0,0,53009,53,0.027727192621747047,0,0.0013511131997885214,0.059331492686365506,0.09211067379427833,0.01715326323209775,0.2022557716031252,0.02837337719555895,0.006050637372965987,0.030018210656171062,0.014039828467367678,0.04822886682723374,0,0.03413029430770134,0.01051518533748458,0.2279856664512718,0.031016859542971273,0.11654819949480115,0.053163367209070084
SRFBD - WA_10-1557 R,SRFBD - WA_10-1557 R-WS-1,2012,47.2684528,-124.1730406,NA,WA,MOCLIPS RIVER,MOCLIPS RIVER-FRONTAL PACIFIC OCEAN,QUEETS-QUINAULT,WASHINGTON COASTAL,SRFBD,fishpass_culvrem,36383.8,WA,0,1,0,0,1,1,1,0,0,40874.79953099414,TRUE,1,0,0,1,0,0,1,0,40874.79953099414,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRFBD - WA_10-1743 R,SRFBD - WA_10-1743 R-WS-1,2012,47.3633252,-124.0493034,"washington,grays harbor",WA,COOK CREEK,LOWER QUINAULT RIVER,QUEETS-QUINAULT,WASHINGTON COASTAL,SRFBD,fishpass_culvrem,25624,WA,0,1,0,0,1,1,1,0,0,28786.87391592395,TRUE,1,0,0,1,0,0,1,0,28786.87391592395,0,0,1,0,0,1,0,0,53027,53,0.027360694027360695,NA,0,0.0890890890890891,0.15161828495161828,0.03963963963963964,0.18965632298965632,0.02942942942942943,0.01121121121121121,0,0.017884551217884553,0.02829496162829496,0.002135468802135469,0.035035035035035036,0,0.18124791458124792,0.013613613613613613,0.12879546212879547,0.05498832165498832
SRFBD - WA_10-1767 R,SRFBD - WA_10-1767 R-WS-1,2015,47.55759754,-124.2792991,"washington,jefferson",WA,LOWER CLEARWATER RIVER,CLEARWATER RIVER,QUEETS-QUINAULT,WASHINGTON COASTAL,SRFBD,fishpass_culvimp,967952.76,WA,0,2,0,0,1,2,2,0,0,1038449.4078137429,TRUE,2,1,1,0,1,1,0,0,519224.70390687144,1,1,0,1,1,0,0,0,53031,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRFBD - WA_10-1776 R,SRFBD - WA_10-1776 R-WS-1,2013,47.21749927,-123.1676034,"washington,mason",WA,GOLDSBOROUGH CREEK,GOLDSBOROUGH CREEK-FRONTAL PUGET SOUND,PUGET SOUND,PUGET SOUND,SRFBD,fishpass_culvimp,608241.12,WA,0,2,0,0,1,2,2,0,0,671549.7244804363,TRUE,2,1,1,0,1,1,0,0,335774.86224021815,1,1,0,1,1,0,0,0,53045,53,0.05359239884701612,0,0,0.05690188961246931,0.10174015159602862,0.04622611294971709,0.17134621543717304,0.016547453827265933,0.009821714529732038,0.031920572221629126,0.011316323262517348,0.02679619942350806,0,0.018682609159816378,0.003523006298708231,0.1980356570940536,0.02295291982491726,0.18031386783388492,0.05028290808156293
SRFBD - WA_11-1250 R,SRFBD - WA_11-1250 R-WS-1,2014,46.88068933,-123.2549544,"washington,grays harbor",WA,CEDAR CREEK,BLACK RIVER-CHEHALIS RIVER,UPPER CHEHALIS,WASHINGTON COASTAL,SRFBD,fishpass_culvimp,369741.12,WA,0,2,0,0,1,2,2,0,0,400815.9323284016,TRUE,2,1,1,0,1,1,0,0,200407.9661642008,1,1,0,1,1,0,0,0,53027,53,0.024727414330218068,NA,0,0.08274922118380063,0.13038681204569055,0.035890446521287644,0.1856827622014538,0.02823208722741433,0.010903426791277258,0.03537123572170301,0.01985981308411215,0.025376427829698858,0.0018821391484942886,0.03900571131879543,4.5430944963655245e-4,0.1767263759086189,0.014278296988577362,0.13161993769470404,0.05685358255451713
SRFBD - WA_11-1261 R,SRFBD - WA_11-1261 R-WS-1,2015,47.31539427,-123.6251031,"washington,grays harbor",WA,UPPER WYNOOCHEE RIVER,WYNOOCHEE RIVER,LOWER CHEHALIS,WASHINGTON COASTAL,SRFBD,fishpass_culvrem,249738.06,WA,0,1,0,0,1,1,1,0,0,267926.6501761439,TRUE,1,0,0,1,0,0,1,0,267926.6501761439,0,0,1,0,0,1,0,0,53027,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
